"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Chick Fewster","- - -","547","1957","428","5","241","151","48","10.3 %","11.4 %",".068",".291",".255",".341",".323",".315","73","-52.0","","-2.6","1004020"
"Tom Carey","- - -","462","1602","416","2","169","166","3","4.1 %","4.5 %",".073",".287",".275",".307",".348",".302","60","-32.0","","-2.7","1001949"
"Walter Holke","- - -","798","3203","858","21","307","344","29","3.7 %","5.7 %",".083",".303",".289",".318",".372",".317","79","-22.0","","-2.8","1005946"
"Bob Smith","- - -","742","1793","409","5","154","166","16","2.9 %","6.1 %",".067",".257",".242",".265",".309",".266","51","2.0","","-2.8","1012100"
"Skeeter Newsome","- - -","517","1744","366","4","169","127","42","6.3 %","4.9 %",".054",".243",".232",".283",".286",".269","45","-11.0","","-3.0","1009548"
"Moe Berg","- - -","663","1961","441","6","150","206","11","4.0 %","6.0 %",".056",".257",".243",".278",".299",".270","49","-2.0","","-3.1","1000880"
"Ray Berres","- - -","493","1322","264","2","87","73","4","5.3 %","9.5 %",".039",".239",".216",".259",".255",".246","40","3.0","","-3.3","1000899"
"Goldie Rapp","- - -","276","1170","269","2","134","73","16","6.4 %","5.5 %",".059",".268",".253",".303",".312",".283","47","-9.0","","-3.5","1010699"
"Tuck Stainback","- - -","515","1396","351","12","165","137","20","2.4 %","10.6 %",".080",".291",".265",".290",".345",".295","66","-16.0","","-3.7","1012386"
"Tommy Thevenow","- - -","1229","4484","1030","2","380","456","23","4.7 %","5.0 %",".047",".261",".247",".285",".294",".273","49","24.0","","-3.9","1012952"
"Del Young","Phillies","309","1028","213","3","87","76","7","4.7 %","11.2 %",".057",".252",".224",".264",".281",".257","41","-14.0","","-4.1","1014372"
"George Scharein","Phillies","388","1417","316","2","126","119","28","4.6 %","8.7 %",".054",".263",".240",".277",".294",".272","50","-34.0","","-5.2","1011525"
"Jim Levey","Browns","440","1751","375","11","162","140","23","4.9 %","11.5 %",".075",".256",".230",".272",".305",".266","45","-39.0","","-6.2","1007567"
