"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Andres Torres","- - -","416","1426","308","27","198","118","60","9.3 %","22.8 %",".160",".306",".243",".318",".403",".320","98","40.5","10.1","10.2","1488"
"Dave Nilsson","Brewers","683","2630","675","94","339","405","10","10.1 %","14.1 %",".188",".308",".291",".362",".480",".361","112","-14.0","","10.2","1009601"
"Chase Headley","Padres","538","2154","512","38","223","212","45","9.8 %","22.5 %",".125",".338",".268",".344",".393",".328","109","-1.8","1.2","10.2","4720"
"Elvis Andrus","Rangers","451","1916","454","12","259","137","102","8.5 %","13.2 %",".074",".310",".269",".338",".343",".312","85","20.0","19.9","10.1","8709"
"Adam Everett","- - -","876","3070","668","40","334","283","67","5.7 %","14.8 %",".103",".275",".242",".294",".346",".283","66","72.5","11.1","10.1","1430"
"Martin Prado","Braves","535","2144","574","43","278","218","13","6.6 %","11.4 %",".141",".314",".293",".340",".433",".336","107","-3.4","5.1","10.1","3312"
"Erick Aybar","Angels","636","2406","606","24","289","210","79","5.0 %","12.1 %",".104",".306",".275",".319",".379",".310","89","8.0","9.1","10.1","4082"
"Angel Pagan","- - -","549","2028","509","33","268","211","96","7.5 %","14.5 %",".140",".311",".277",".330",".416",".330","103","10.6","6.9","10.0","2918"
"Scott Spiezio","- - -","1257","4413","996","119","517","549","33","9.3 %","13.5 %",".163",".272",".255",".329",".419",".324","94","10.8","-2.6","10.0","37"
"Miguel Olivo","- - -","1005","3599","819","129","400","453","50","4.1 %","26.3 %",".177",".296",".242",".277",".419",".297","77","7.3","-2.7","10.0","1638"
"Jason Michaels","- - -","1031","2629","613","59","332","299","22","9.2 %","18.9 %",".145",".308",".263",".335",".407",".324","95","30.6","4.5","10.0","1399"
"Tony Fernandez","- - -","679","2563","664","41","317","301","44","9.3 %","10.1 %",".126",".315",".295",".367",".421",".344","103","-12.0","","9.9","1004002"
"Adam Jones","- - -","632","2453","627","77","315","294","47","4.8 %","19.7 %",".163",".318",".276",".320",".439",".330","100","-12.5","10.7","9.8","6368"
"Doug Mientkiewicz","- - -","1081","3844","899","66","422","405","14","11.4 %","12.3 %",".133",".296",".271",".360",".405",".335","100","32.2","-10.9","9.8","741"
"Adam LaRoche","- - -","1041","4064","971","166","495","594","5","9.5 %","22.3 %",".211",".311",".268",".338",".479",".348","109","-12.6","-21.0","9.8","1904"
"Jeff Blauser","- - -","664","2546","541","58","344","233","24","11.4 %","18.5 %",".141",".293",".251",".352",".392",".333","98","-12.0","","9.8","1001062"
"Marvin Benard","Giants","858","2945","714","54","441","260","105","9.0 %","15.4 %",".130",".310",".271",".343",".402",".331","98","3.2","0.9","9.8","1382"
"Ryan Church","- - -","654","2128","500","56","251","267","21","8.8 %","21.6 %",".167",".319",".264",".336",".431",".333","102","24.9","1.0","9.7","2106"
"Mark Whiten","- - -","480","1767","410","60","253","229","41","11.9 %","22.7 %",".173",".323",".266",".358",".439",".350","108","35.0","","9.7","1013886"
"Darren Bragg","- - -","894","2835","627","46","341","260","56","10.7 %","20.1 %",".126",".311",".255",".340",".381",".322","86","54.7","-0.6","9.7","83"
"Ryan Theriot","- - -","801","3249","819","17","402","229","108","8.0 %","10.4 %",".071",".312",".281",".343",".352",".314","86","0.1","4.4","9.7","3811"
"Kevin Young","- - -","1033","3835","897","138","496","555","80","7.8 %","20.9 %",".190",".299",".261",".326",".450",".334","96","25.5","1.4","9.6","1018"
"Erubiel Durazo","- - -","622","2291","547","94","333","330","7","13.4 %","18.7 %",".206",".314",".281",".381",".487",".373","124","-6.4","-3.0","9.6","1413"
"John Vander Wal","- - -","1104","2622","603","87","315","372","29","12.7 %","23.4 %",".192",".327",".267",".360",".458",".353","106","6.1","-2.6","9.4","853"
"Livan Hernandez","- - -","445","1108","215","10","64","85","0","0.8 %","11.6 %",".074",".246",".222",".231",".296",".231","32","0.0","-4.8","9.4","1116"
"Juan Encarnacion","- - -","1253","5095","1264","156","618","667","127","5.7 %","16.7 %",".171",".298",".270",".317",".441",".326","96","-28.3","-4.2","9.4","320"
"Khalil Greene","- - -","737","2835","628","90","322","352","25","6.7 %","19.6 %",".177",".275",".245",".302",".422",".311","91","-16.8","2.4","9.3","1826"
"Chris Iannetta","- - -","466","1755","342","64","201","241","7","13.9 %","21.9 %",".197",".274",".236",".358",".433",".347","102","-5.3","-5.3","9.3","8267"
"Matt Wieters","Orioles","373","1471","352","44","147","170","1","8.7 %","18.2 %",".152",".300",".265",".330",".417",".326","98","22.3","-7.9","9.3","4298"
"Glenallen Hill","- - -","787","2774","715","132","377","426","63","6.8 %","20.7 %",".219",".313",".280",".331",".500",".357","114","-25.0","","9.3","1005820"
"Jeffrey Hammonds","- - -","895","3294","792","107","465","404","63","8.8 %","17.6 %",".177",".302",".271",".339",".448",".342","99","-3.4","0.1","9.3","687"
"Miguel Montero","Diamondbacks","521","1857","450","60","223","252","2","8.6 %","18.4 %",".180",".306",".271",".339",".451",".340","103","-9.9","-6.7","9.3","3364"
"Bill Spiers","- - -","732","2215","543","21","273","227","52","11.5 %","12.6 %",".110",".318",".281",".366",".391",".340","103","1.0","","9.2","1012338"
"Juan Rivera","- - -","957","3479","882","123","400","496","16","6.8 %","11.9 %",".171",".283",".277",".327",".448",".332","102","9.1","-11.0","9.2","843"
"Troy O'Leary","- - -","1164","4369","1088","127","544","588","17","7.5 %","14.9 %",".174",".298",".274",".331",".448",".335","95","1.2","0.4","9.2","789"
"Mark Reynolds","- - -","725","2934","602","158","413","434","48","11.6 %","33.2 %",".244",".310",".237",".331",".481",".350","109","-53.5","-1.7","9.2","7619"
"Greg Colbrunn","- - -","860","2673","717","92","310","381","22","5.9 %","14.1 %",".179",".313",".293",".345",".472",".353","109","12.2","-5.1","9.2","51"
"Fernando Tatis","- - -","948","3468","807","113","427","448","50","9.3 %","20.4 %",".177",".308",".265",".344",".442",".343","103","-46.7","0.0","9.1","798"
"Edwin Encarnacion","- - -","794","3113","720","119","383","399","31","8.7 %","17.3 %",".194",".282",".260",".335",".454",".344","106","-53.1","0.9","9.1","2151"
"D'Angelo Jimenez","- - -","641","2480","568","36","290","228","36","11.7 %","15.8 %",".114",".305",".263",".351",".377",".324","94","7.7","-2.6","9.0","1038"
"Ryan Doumit","- - -","617","2199","539","67","235","266","10","6.8 %","17.3 %",".169",".304",".271",".333",".440",".335","103","-17.6","-9.4","9.0","2113"
"Chad Curtis","- - -","887","3472","781","85","495","356","121","11.2 %","14.9 %",".144",".286",".261",".348",".405",".335","96","-12.0","","9.0","1002898"
"Travis Lee","- - -","1089","4233","958","115","476","488","59","10.8 %","16.6 %",".152",".286",".256",".337",".408",".327","95","38.3","-4.7","9.0","958"
"Brendan Ryan","- - -","546","1854","425","12","221","134","52","6.7 %","13.9 %",".084",".293",".255",".313",".339",".293","79","31.9","13.6","9.0","6073"
"John Buck","- - -","849","3108","676","107","313","386","4","7.1 %","23.6 %",".172",".285",".240",".303",".412",".309","85","-20.0","-3.8","8.9","2041"
"Eric Davis","- - -","554","2005","495","80","292","302","48","11.2 %","23.3 %",".198",".341",".284",".367",".482",".370","121","-20.0","","8.8","1003048"
"Mike Redmond","- - -","743","2503","649","13","208","243","1","5.8 %","10.2 %",".072",".316",".287",".342",".358",".311","87","8.2","-11.3","8.8","538"
"Chris Singleton","- - -","680","2439","609","45","326","276","81","5.3 %","14.1 %",".141",".302",".273",".312",".414",".316","86","34.6","2.3","8.7","170"
"Junior Spivey","- - -","446","1785","419","48","258","201","32","9.8 %","20.9 %",".166",".324",".270",".354",".436",".345","105","-2.5","4.7","8.7","74"
"F.P. Santangelo","- - -","624","2075","415","21","258","162","37","11.6 %","15.4 %",".105",".289",".245",".364",".351",".329","96","30.0","","8.6","1011438"
"Kevin Mench","- - -","729","2597","632","89","311","331","12","7.0 %","12.9 %",".188",".277",".268",".324",".456",".334","97","24.8","6.5","8.6","1261"
"Nate McLouth","- - -","736","2691","579","81","396","270","87","10.1 %","17.1 %",".177",".276",".249",".337",".425",".338","105","-50.3","13.8","8.6","3190"
"Mike Lansing","- - -","956","3996","983","81","490","395","96","6.3 %","12.9 %",".137",".293",".269",".320",".405",".320","82","23.0","","8.6","1007334"
"Luis Alicea","- - -","983","3485","789","41","450","320","67","11.3 %","13.7 %",".114",".300",".265",".354",".379",".327","90","3.7","0.1","8.5","584"
"James Loney","Dodgers","790","3046","790","67","324","420","29","8.1 %","12.3 %",".144",".309",".286",".345",".430",".335","106","1.3","-1.7","8.5","4556"
"Clint Barmes","- - -","795","3029","693","74","340","325","42","5.4 %","16.3 %",".149",".279",".251",".301",".400",".302","73","32.7","14.1","8.5","1830"
"Dave Magadan","- - -","725","1936","463","16","192","191","4","15.0 %","12.1 %",".085",".323",".287",".393",".371",".346","109","-2.0","","8.3","1007961"
"Mickey Morandini","- - -","915","3759","905","24","446","265","86","9.1 %","13.6 %",".092",".316",".274",".349",".366",".323","89","-7.0","","8.2","1009151"
"Tom Glavine","- - -","461","1122","166","1","61","60","0","6.3 %","18.7 %",".025",".244",".187",".249",".212",".217","23","0.0","-2.9","8.2","90"
"Rocco Baldelli","- - -","519","2065","531","60","281","262","60","4.9 %","18.8 %",".165",".319",".278",".323",".443",".332","100","3.5","6.8","8.2","1656"
"Chris Stynes","- - -","804","2574","640","51","351","265","49","7.4 %","12.0 %",".124",".298",".275",".335",".399",".325","88","22.0","3.3","8.1","303"
"Garrett Atkins","- - -","817","3273","835","99","399","488","8","8.9 %","13.7 %",".164",".305",".285",".350",".449",".347","99","-34.9","-4.4","8.1","1790"
"Henry Blanco","- - -","894","2870","584","68","257","277","5","8.3 %","17.1 %",".142",".254",".228",".293",".369",".286","65","53.7","-6.4","8.1","81"
"Pokey Reese","- - -","840","3138","704","44","366","271","144","7.2 %","16.9 %",".104",".289",".248",".307",".352",".298","72","54.1","4.5","8.0","1004"
"Colby Rasmus","- - -","428","1611","359","54","235","176","21","9.4 %","22.5 %",".181",".296",".250",".321",".431",".326","102","-5.1","13.9","8.0","9893"
"Carlos Quentin","- - -","616","2432","529","121","321","383","16","8.8 %","15.9 %",".238",".253",".252",".346",".490",".362","118","-31.9","-2.5","8.0","6274"
"Bobby Bonilla","- - -","925","3413","837","118","431","490","10","11.0 %","15.8 %",".188",".304",".281",".360",".469",".355","113","-85.0","","8.0","1001168"
"Michael Barrett","- - -","1048","3873","925","98","398","424","11","7.2 %","12.4 %",".158",".279",".263",".320",".422",".317","85","-57.1","0.3","8.0","762"
"Paul Molitor","- - -","667","2999","827","52","386","406","70","8.7 %","9.7 %",".136",".326",".309",".367",".445",".358","109","-3.0","","8.0","1009040"
"Rod Barajas","- - -","1003","3444","747","125","367","449","2","5.2 %","16.6 %",".175",".249",".236",".283",".412",".297","75","13.0","-21.5","7.9","45"
"Darryl Hamilton","- - -","799","3343","841","34","461","258","68","10.4 %","9.9 %",".099",".313",".288",".364",".386",".336","94","-26.0","","7.9","1005272"
"Austin Jackson","Tigers","312","1379","341","15","202","89","50","7.9 %","26.0 %",".119",".374",".275",".336",".395",".327","101","14.4","3.9","7.9","9848"
"Kevin Seitzer","- - -","429","1813","490","25","212","220","10","11.0 %","11.0 %",".125",".342",".312",".391",".437",".368","115","-7.0","","7.9","1011730"
"Greg Myers","- - -","734","2286","538","66","243","284","0","8.8 %","17.1 %",".151",".291",".261",".325",".412",".319","88","14.0","-6.2","7.8","933"
"Miguel Cairo","- - -","1409","4246","1017","40","496","382","135","5.7 %","10.9 %",".097",".291",".267",".317",".364",".305","80","18.8","5.6","7.8","1412"
"Endy Chavez","- - -","907","2740","683","24","326","217","97","5.5 %","9.9 %",".099",".297",".273",".313",".372",".302","78","47.7","7.5","7.8","768"
"Jason Heyward","Braves","278","1108","243","33","139","118","22","13.1 %","20.5 %",".173",".306",".258",".363",".431",".352","120","13.3","3.9","7.8","4940"
"Drew Stubbs","Reds","359","1496","331","45","213","139","81","9.0 %","29.0 %",".151",".333",".248",".322",".399",".325","99","3.6","11.5","7.7","9328"
"Rich Becker","- - -","754","2612","568","45","342","243","65","13.2 %","23.4 %",".116",".332",".256",".357",".372",".332","93","3.0","","7.6","1000749"
"Chad Tracy","- - -","780","2754","692","79","304","336","11","7.8 %","15.8 %",".167",".306",".278",".337",".445",".336","96","0.7","-0.9","7.6","1888"
"Tony Eusebio","Astros","571","1930","477","30","176","241","1","9.1 %","16.4 %",".108",".322",".277",".347",".385",".324","94","-4.0","","7.6","1003854"
"Marty Cordova","- - -","950","3835","938","122","480","540","57","8.6 %","19.0 %",".174",".314",".274",".344",".448",".344","102","-25.6","-0.3","7.5","132"
"Ben Grieve","- - -","975","3743","864","118","471","492","24","12.4 %","20.9 %",".173",".320",".269",".367",".442",".356","114","-72.1","-9.0","7.5","1209"
"Jody Gerut","- - -","574","1992","472","59","246","226","30","8.0 %","13.1 %",".172",".276",".262",".325",".433",".327","100","13.2","1.2","7.5","1696"
"David Murphy","- - -","568","2024","512","59","247","261","41","8.3 %","16.8 %",".168",".314",".281",".339",".449",".343","105","4.4","2.5","7.4","6035"
"Mark Bellhorn","- - -","722","2491","484","69","324","246","30","13.9 %","29.0 %",".164",".313",".230",".341",".394",".327","96","-8.1","-1.5","7.4","264"
"Tom Lampkin","- - -","605","1707","361","51","191","204","14","9.3 %","14.1 %",".155",".256",".242",".327",".397",".314","89","14.0","-0.4","7.4","1043"
"Alberto Callaspo","- - -","601","2228","567","27","229","205","18","7.8 %","8.0 %",".107",".293",".279",".335",".386",".317","92","2.9","-0.5","7.4","3336"
"Will Venable","Padres","384","1330","296","37","166","145","63","8.8 %","25.2 %",".161",".314",".249",".320",".410",".324","107","15.5","5.4","7.4","211"
"Gary DiSarcina","Angels","760","2909","719","22","339","265","32","3.9 %","7.0 %",".091",".280",".267",".300",".358",".289","66","50.0","","7.3","1003322"
"Willy Taveras","- - -","670","2644","662","8","358","128","195","5.1 %","14.8 %",".053",".323",".274",".320",".327",".300","74","30.6","20.4","7.3","1876"
"Daric Barton","Athletics","443","1783","375","26","213","157","12","14.1 %","16.0 %",".124",".294",".252",".362",".377",".331","105","22.0","4.0","7.3","5928"
"Ryan Sweeney","- - -","479","1709","438","14","205","173","17","8.3 %","14.0 %",".097",".326",".284",".344",".382",".321","97","23.3","3.1","7.3","6352"
"Geronimo Berroa","- - -","659","2623","648","99","367","373","19","10.1 %","17.9 %",".182",".309",".280",".354",".462",".355","111","-19.0","","7.3","1000900"
"Cameron Maybin","- - -","314","1218","278","23","182","87","62","7.7 %","25.4 %",".132",".331",".253",".317",".385",".317","99","12.7","10.5","7.3","5223"
"Henry Rodriguez","- - -","811","2999","713","149","358","486","9","8.6 %","24.5 %",".230",".305",".263",".327",".494",".347","107","-27.3","0.0","7.2","1427"
"Darren Daulton","- - -","307","1201","268","38","158","174","13","14.2 %","14.5 %",".194",".285",".266",".374",".460",".367","120","-3.0","","7.2","1003010"
"Alex Ochoa","- - -","777","2387","597","46","320","261","56","8.5 %","12.1 %",".143",".302",".279",".344",".422",".333","95","25.7","-2.7","7.2","700"
"Melky Cabrera","- - -","879","3400","848","59","410","362","72","7.4 %","12.0 %",".124",".300",".276",".332",".400",".321","94","-23.7","0.7","7.2","4022"
"Bobby Crosby","- - -","747","2846","605","62","329","276","34","8.5 %","18.1 %",".136",".272",".236",".304",".372",".299","80","6.6","9.6","7.2","1818"
"Deivi Cruz","- - -","1221","4375","1109","70","442","464","16","3.0 %","9.8 %",".119",".284",".269",".293",".388",".293","73","14.7","-5.0","7.2","1025"
"Tadahito Iguchi","- - -","493","2079","494","44","267","205","48","9.1 %","18.6 %",".133",".316",".268",".338",".401",".328","96","-4.6","5.8","7.2","8581"
"Al Martin","- - -","1069","4147","1035","114","578","419","157","8.4 %","18.1 %",".164",".317",".276",".339",".440",".340","101","-37.7","0.4","7.2","1167"
"Jack Cust","- - -","670","2581","510","105","311","323","6","17.2 %","31.7 %",".197",".337",".242",".374",".439",".359","121","-28.9","-11.7","7.2","1564"
"Dante Bichette","- - -","1139","4822","1392","215","697","876","98","5.5 %","14.3 %",".216",".325",".311",".350",".527",".374","107","-83.0","","7.2","1000946"
"Ronny Paulino","- - -","555","1977","498","33","178","211","4","7.3 %","16.1 %",".106",".316",".275",".328",".381",".311","86","2.3","-7.9","7.1","2129"
"Geoff Blum","- - -","1371","4375","986","99","445","479","19","7.6 %","15.2 %",".135",".275",".250",".310",".385",".302","79","9.9","0.8","7.1","550"
"Jeff DaVanon","- - -","526","1505","333","33","205","150","59","12.3 %","17.8 %",".141",".298",".259",".349",".400",".332","100","20.2","9.6","7.1","1440"
"Darren Lewis","- - -","939","3407","752","23","440","260","158","8.8 %","11.6 %",".076",".282",".252",".327",".329",".299","74","60.5","-0.6","7.1","286"
"Kenji Johjima","Mariners","462","1722","431","48","166","198","7","3.8 %","8.6 %",".143",".270",".268",".310",".411",".314","90","12.6","-12.6","7.1","5811"
"Billy Butler","Royals","700","2895","774","76","316","380","3","8.8 %","13.6 %",".163",".323",".297",".359",".460",".354","117","-11.6","-22.8","7.0","7399"
"Tim Raines","- - -","677","2361","555","46","358","270","57","13.9 %","10.7 %",".132",".296",".279",".379",".411",".356","113","-30.2","-1.2","7.0","1406"
"Carlos Gomez","- - -","546","1700","381","25","222","150","94","5.2 %","22.2 %",".115",".306",".244",".292",".360",".294","77","45.0","4.4","7.0","4881"
"Matt Joyce","- - -","329","1127","253","45","145","159","16","11.2 %","21.6 %",".222",".296",".259",".345",".481",".355","124","5.9","1.2","7.0","3353"
"Kelly Shoppach","- - -","464","1497","293","59","178","182","1","8.5 %","32.9 %",".192",".310",".226",".316",".418",".323","98","-4.3","-4.6","7.0","3867"
"Mike Stanton","Marlins","258","1028","235","56","126","150","10","10.1 %","28.7 %",".257",".319",".259",".340",".517",".364","127","10.2","-3.6","7.0","4949"
"Hal Morris","- - -","741","2664","725","42","321","312","18","7.8 %","12.7 %",".128",".335",".302",".359",".430",".344","104","0.0","","6.9","1009209"
"Marlon Anderson","- - -","1150","3508","849","63","392","371","71","6.5 %","13.4 %",".126",".291",".265",".314",".391",".307","82","7.4","6.1","6.9","947"
"Damian Jackson","- - -","815","2509","536","32","332","198","133","9.8 %","20.6 %",".114",".301",".243",".323",".356",".308","85","2.5","6.4","6.8","471"
"Chris Snyder","- - -","634","2191","427","70","204","274","0","12.4 %","22.3 %",".162",".270",".230",".331",".392",".315","84","-3.5","-11.7","6.8","4606"
"Craig Wilson","- - -","695","2311","527","99","303","292","14","8.6 %","27.8 %",".211",".335",".262",".353",".474",".357","115","-34.0","-3.2","6.8","1015"
"Todd Pratt","- - -","573","1724","366","42","180","201","6","11.5 %","24.5 %",".141",".315",".247",".345",".389",".325","93","-4.0","-6.0","6.8","968"
"Walt Weiss","- - -","784","3094","679","16","395","217","57","13.6 %","12.3 %",".078",".301",".263",".369",".341",".327","80","1.0","","6.7","1013748"
"Seth Smith","- - -","495","1472","359","51","203","183","17","9.9 %","17.3 %",".207",".305",".276",".349",".482",".359","113","2.2","0.5","6.7","7331"
"Ty Wigginton","- - -","1196","4542","1090","159","512","549","41","7.3 %","17.5 %",".179",".291",".264",".325",".443",".332","100","-76.9","-11.4","6.7","1491"
"Tony Gwynn","- - -","509","1408","308","7","151","80","64","9.2 %","15.8 %",".076",".293",".247",".318",".323",".292","81","39.9","6.6","6.7","6141"
"Brent Mayne","- - -","1020","3353","790","33","297","331","13","9.4 %","14.3 %",".089",".306",".268",".339",".357",".307","76","-4.7","-2.5","6.7","614"
"Jim Leyritz","- - -","611","2060","458","64","229","279","5","11.9 %","21.1 %",".152",".311",".263",".364",".415",".347","106","-21.0","","6.7","1007590"
"Chad Kreuter","- - -","589","2000","399","31","187","191","3","12.5 %","20.0 %",".109",".286",".234",".336",".343",".308","81","10.0","-0.3","6.6","661"
"Eli Marrero","- - -","701","2126","463","66","262","261","56","7.9 %","17.5 %",".168",".266",".243",".303",".411",".309","83","23.9","1.7","6.6","1166"
"Rob Mackowiak","- - -","854","2618","603","64","307","286","49","8.7 %","22.4 %",".146",".318",".259",".332",".405",".322","92","-0.2","3.2","6.6","995"
"Jose Guillen","- - -","1637","6418","1591","214","748","887","31","5.0 %","17.2 %",".169",".298",".270",".321",".440",".329","97","-58.1","-9.6","6.5","57"
"Gerald Williams","- - -","1030","3225","762","82","456","353","102","5.6 %","15.9 %",".153",".284",".257",".304",".410",".309","80","39.9","1.0","6.5","1395"
"Xavier Nady","- - -","887","3058","769","98","352","394","19","5.7 %","19.1 %",".163",".314",".274",".327",".438",".332","101","-21.0","0.0","6.5","1658"
"Mike Macfarlane","- - -","539","1985","435","67","243","252","7","7.7 %","17.2 %",".181",".269",".247",".322",".429",".328","90","-10.0","","6.5","1007905"
"Charlie Hayes","- - -","854","3179","743","71","323","423","23","9.2 %","16.3 %",".127",".294",".261",".330",".389",".318","86","12.0","","6.4","1005525"
"Jose Lopez","- - -","957","3850","949","89","404","455","25","3.7 %","11.2 %",".136",".275",".263",".294",".398",".299","81","8.6","-8.3","6.4","3114"
"Rajai Davis","- - -","578","1805","453","13","242","160","179","5.7 %","15.7 %",".105",".319",".272",".319",".377",".318","95","-4.0","11.0","6.4","3708"
"Ramon Castro","- - -","560","1603","338","67","155","217","2","9.4 %","23.4 %",".187",".272",".237",".310",".424",".315","89","7.3","-10.8","6.3","514"
"David Dellucci","- - -","1085","3266","736","101","431","398","41","9.9 %","21.9 %",".179",".305",".256",".338",".435",".335","98","-16.3","6.7","6.3","1402"
"Gregg Jefferies","- - -","704","2922","763","58","360","300","68","7.8 %","5.2 %",".129",".285",".287",".342",".416",".330","96","13.0","","6.3","1006379"
"Todd Hollandsworth","- - -","1095","3492","871","98","451","401","75","7.5 %","20.1 %",".166",".321",".273",".328",".439",".330","96","-22.8","4.1","6.3","433"
"Sean Burroughs","- - -","523","1811","461","12","187","142","20","6.6 %","12.2 %",".077",".315",".279",".336",".356",".308","89","10.9","1.3","6.3","1021"
"Nick Hundley","Padres","312","1147","257","30","111","127","6","8.0 %","24.1 %",".161",".308",".250",".312",".411",".313","99","0.2","-1.8","6.3","3376"
"Jim Eisenreich","- - -","550","1664","451","20","190","186","33","8.9 %","10.3 %",".112",".329",".303",".364",".415",".346","108","6.0","","6.3","1003719"
"Brian Hunter","- - -","975","3659","882","25","500","241","260","6.6 %","15.9 %",".083",".309",".264",".313",".346",".304","78","29.0","2.2","6.2","562"
"Starlin Castro","Cubs","292","1260","359","13","150","113","38","5.3 %","13.7 %",".117",".347",".306",".346",".423",".335","105","-11.1","2.5","6.2","4579"
"Brady Clark","- - -","782","2322","559","36","264","210","48","9.0 %","10.9 %",".109",".300",".277",".358",".386",".328","95","-8.2","0.9","6.1","1398"
"Greg Gagne","- - -","494","1931","445","32","194","212","19","7.6 %","18.2 %",".115",".301",".255",".315",".370",".297","77","23.0","","6.1","1004427"
"Lew Ford","Twins","494","1716","412","32","228","172","47","8.6 %","13.8 %",".129",".302",".272",".349",".402",".335","102","9.1","2.6","6.1","1724"
"Mike Benjamin","- - -","592","1692","374","15","176","139","39","4.9 %","20.9 %",".107",".305",".243",".289",".351",".282","62","67.9","0.8","6.1","981"
"Shane Spencer","- - -","532","1867","438","59","208","242","13","8.1 %","19.1 %",".166",".297",".262",".326",".428",".326","95","26.1","3.0","6.0","848"
"Olmedo Saenz","- - -","725","1893","438","73","226","275","3","7.8 %","18.8 %",".201",".290",".263",".340",".465",".346","108","-2.7","-2.8","6.0","937"
"Jeff Reed","- - -","611","1827","411","42","198","192","5","12.9 %","18.7 %",".136",".312",".264",".362",".400",".338","86","4.0","","6.0","1010770"
"Mark Lemke","- - -","493","1906","434","15","189","139","9","9.1 %","10.0 %",".075",".280",".257",".324",".332",".293","72","56.0","","6.0","1007516"
"Cliff Pennington","Athletics","409","1524","353","18","164","135","55","8.2 %","17.6 %",".111",".309",".259",".323",".370",".311","93","-7.4","3.0","5.9","3395"
"Eddie Taubensee","- - -","734","2462","630","80","297","341","8","8.0 %","17.7 %",".170",".318",".283",".340",".453",".342","101","-61.0","","5.9","1012845"
"Frank Menechino","- - -","436","1510","302","36","207","149","3","13.2 %","18.5 %",".143",".279",".240",".358",".383",".330","99","6.8","1.1","5.9","931"
"Gerald Laird","- - -","637","2238","484","35","266","205","20","6.7 %","18.7 %",".117",".285",".241",".300",".358",".290","69","14.8","5.8","5.9","1698"
"Matt Murton","- - -","346","1058","272","29","134","112","10","8.8 %","14.1 %",".150",".312",".286",".352",".436",".344","101","26.3","1.5","5.9","6307"
"Charlie O'Brien","- - -","374","1328","263","40","114","146","0","8.1 %","17.2 %",".158",".248",".228",".313",".385",".308","79","24.0","","5.8","1009685"
"Jon Nunnally","- - -","342","1049","218","42","162","125","19","13.9 %","22.8 %",".223",".289",".246",".354",".469",".356","110","15.0","","5.8","1009660"
"Michael Morse","- - -","383","1260","338","52","146","183","6","6.7 %","21.5 %",".203",".346",".296",".356",".499",".369","131","-23.4","-1.0","5.8","3035"
"Mike Aviles","- - -","346","1354","368","27","178","134","37","4.1 %","13.4 %",".132",".316",".288",".318",".420",".323","96","-1.5","6.5","5.8","5986"
"Brad Hawpe","- - -","893","3369","801","124","398","490","13","12.6 %","23.6 %",".204",".337",".276",".368",".480",".362","111","-83.3","2.2","5.8","1885"
"Kaz Matsui","- - -","630","2555","615","32","330","211","102","7.0 %","15.8 %",".113",".310",".267",".321",".380",".314","86","-6.8","1.5","5.8","1854"
"Joey Cora","- - -","651","2782","705","28","425","200","52","8.5 %","7.3 %",".108",".302",".288",".354",".396",".334","98","-48.0","","5.8","1002607"
"Mike Matheny","- - -","1258","4287","925","67","353","443","8","6.2 %","18.5 %",".105",".281",".239",".293",".344",".277","61","36.0","-4.6","5.8","1169"
"Terrence Long","- - -","887","3325","824","69","428","376","27","6.8 %","13.8 %",".135",".295",".269",".318",".404",".312","88","-3.1","4.5","5.7","927"
"Casey McGehee","- - -","443","1709","413","52","177","243","1","7.5 %","16.6 %",".161",".291",".266",".319",".427",".322","98","-3.5","-5.4","5.7","6086"
"Ruben Rivera","- - -","616","1818","343","64","237","203","50","10.2 %","28.1 %",".177",".272",".216",".307",".393",".309","83","25.2","2.8","5.7","1550"
"Reggie Jefferson","- - -","505","1699","495","58","231","247","1","6.7 %","19.5 %",".192",".370",".317",".366",".509",".375","120","-11.0","","5.7","1006381"
"Gabe Gross","- - -","657","1682","349","40","203","186","22","11.8 %","20.7 %",".146",".286",".239",".330",".385",".317","91","25.8","4.8","5.7","2184"
"Matt Diaz","- - -","680","1931","521","44","204","214","33","5.1 %","18.4 %",".143",".345",".295",".343",".437",".339","105","-3.1","-5.2","5.7","1771"
"Doug Mirabelli","- - -","549","1655","337","58","162","206","3","10.0 %","25.1 %",".176",".282",".231",".317",".407",".318","88","5.7","-11.0","5.7","202"
"Gabe Kapler","- - -","1099","3315","799","82","443","386","77","8.1 %","14.5 %",".152",".293",".268",".329",".420",".328","92","-15.1","0.3","5.7","1256"
"Jose Vizcaino","- - -","1427","4776","1177","31","522","397","56","6.5 %","12.5 %",".078",".307",".271",".320",".349",".295","75","0.9","0.9","5.7","577"
"Brad Fullmer","- - -","805","3065","778","114","395","442","32","7.0 %","12.2 %",".207",".286",".279",".336",".486",".349","107","-16.3","1.7","5.7","13"
"Kosuke Fukudome","- - -","574","2230","493","42","262","191","29","13.4 %","17.7 %",".138",".306",".260",".361",".399",".334","100","-12.5","0.3","5.6","3263"
"Kirby Puckett","Twins","245","1084","308","43","162","211","9","7.7 %","12.5 %",".211",".327",".315",".371",".526",".379","123","-3.0","","5.6","1010557"
"Fred Lewis","- - -","517","1738","412","27","259","136","53","9.6 %","22.2 %",".139",".339",".267",".345",".406",".332","101","-4.7","9.1","5.6","4693"
